household_id,PERSON_NUM,person_id,PUMA_GEOID,AGEP,SEX,WKHP,WKW,ESR,SCHG,MIL,NAICSP,INDP,OCCP,OCCCAT,DDRS,DEAR,DEYE,DOUT,DPHY,DREM,TOLLFACTOR,FAREFACTOR
203559,1,499241,1314,27,1,40,1,1,-8,4,,,,4,,,,,,,,
203559,2,499242,1314,22,2,35,1,1,-8,4,,,,1,,,,,,,,
203560,1,499243,1314,25,2,37,2,2,-8,4,,,,2,,,,,,,,
203560,2,499244,1314,24,1,40,2,2,-8,4,,,,1,,,,,,,,
203561,1,499245,1314,43,2,40,1,1,-8,4,,,,4,,,,,,,,
203561,2,499246,1314,12,2,-8,-8,-8,9,-8,,,,999,,,,,,,,
203562,1,499247,1314,43,2,55,1,1,-8,4,,,,4,,,,,,,,
203562,2,499248,1314,66,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203563,1,499249,1314,21,1,-8,-8,6,15,4,,,,999,,,,,,,,
203563,2,499250,1314,28,1,40,1,1,-8,4,,,,5,,,,,,,,
203564,1,499251,1314,72,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203564,2,499252,1314,74,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203565,1,499253,1314,25,1,-8,-8,6,15,4,,,,999,,,,,,,,
203565,2,499254,1314,19,1,-8,-8,6,15,4,,,,999,,,,,,,,
203566,1,499255,1314,55,1,40,1,1,-8,3,,,,6,,,,,,,,
203566,2,499256,1314,40,2,22,1,1,-8,4,,,,1,,,,,,,,
203567,1,499257,1314,47,1,40,1,1,-8,4,,,,5,,,,,,,,
203567,2,499258,1314,37,2,32,1,1,-8,4,,,,4,,,,,,,,
203568,1,499259,1314,33,2,40,1,1,-8,4,,,,1,,,,,,,,
203568,2,499260,1314,46,1,50,3,1,-8,4,,,,6,,,,,,,,
203569,1,499261,1314,31,2,40,1,1,-8,4,,,,2,,,,,,,,
203569,2,499262,1314,39,1,40,4,1,15,4,,,,3,,,,,,,,
203570,1,499263,1314,30,1,50,6,1,16,4,,,,2,,,,,,,,
203570,2,499264,1314,36,1,50,1,1,-8,4,,,,1,,,,,,,,
203571,1,499265,1314,34,1,45,1,1,-8,4,,,,1,,,,,,,,
203571,2,499266,1314,24,2,30,1,1,-8,4,,,,2,,,,,,,,
203572,1,499267,1314,34,1,45,1,1,-8,4,,,,1,,,,,,,,
203572,2,499268,1314,24,2,30,1,1,-8,4,,,,2,,,,,,,,
203573,1,499269,1314,33,2,34,1,1,-8,4,,,,2,,,,,,,,
203573,2,499270,1314,35,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203574,1,499271,1314,26,1,40,1,1,-8,4,,,,6,,,,,,,,
203574,2,499272,1314,24,2,20,6,3,15,4,,,,999,,,,,,,,
203575,1,499273,1314,68,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203575,2,499274,1314,78,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203576,1,499275,1314,26,2,50,4,1,16,4,,,,2,,,,,,,,
203576,2,499276,1314,24,1,25,1,1,-8,4,,,,1,,,,,,,,
203577,1,499277,1314,65,1,80,1,1,-8,4,,,,1,,,,,,,,
203577,2,499278,1314,59,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203578,1,499279,1314,31,2,3,4,6,16,4,,,,999,,,,,,,,
203578,2,499280,1314,51,2,20,1,1,-8,4,,,,4,,,,,,,,
203579,1,499281,1314,76,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203579,2,499282,1314,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203580,1,499283,1314,69,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203580,2,499284,1314,64,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203581,1,499285,1314,24,2,28,1,1,15,4,,,,3,,,,,,,,
203581,2,499286,1314,31,2,31,1,1,-8,4,,,,4,,,,,,,,
203582,1,499287,1314,37,1,40,1,1,-8,4,,,,3,,,,,,,,
203582,2,499288,1314,15,1,-8,-8,-8,11,-8,,,,999,,,,,,,,
203583,1,499289,1314,72,2,25,4,1,-8,4,,,,2,,,,,,,,
203583,2,499290,1314,80,1,-8,-8,6,-8,3,,,,999,,,,,,,,
203584,1,499291,1314,33,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203584,2,499292,1314,22,2,45,1,1,-8,4,,,,3,,,,,,,,
203585,1,499293,1314,31,2,20,4,1,-8,4,,,,5,,,,,,,,
203585,2,499294,1314,1,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
203586,1,499295,1314,29,1,50,1,1,-8,4,,,,6,,,,,,,,
203586,2,499296,1314,23,2,16,6,3,-8,4,,,,999,,,,,,,,
203587,1,499297,1314,26,2,30,5,3,15,4,,,,999,,,,,,,,
203587,2,499298,1314,5,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
203588,1,499299,1314,26,2,30,5,3,15,4,,,,999,,,,,,,,
203588,2,499300,1314,5,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
203589,1,499301,1314,84,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203589,2,499302,1314,85,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203590,1,499303,1314,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203590,2,499304,1314,20,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203591,1,499305,1314,19,2,-8,-8,6,15,4,,,,999,,,,,,,,
203591,2,499306,1314,21,1,-8,-8,3,15,4,,,,999,,,,,,,,
203592,1,499307,1314,47,2,45,1,1,-8,4,,,,1,,,,,,,,
203593,1,499308,1314,38,1,45,1,1,-8,4,,,,1,,,,,,,,
203594,1,499309,1314,31,1,55,1,1,-8,4,,,,4,,,,,,,,
203595,1,499310,1314,30,1,60,1,1,-8,4,,,,1,,,,,,,,
203596,1,499311,1314,55,1,40,1,1,-8,4,,,,1,,,,,,,,
203597,1,499312,1314,52,2,50,1,1,-8,4,,,,1,,,,,,,,
203598,1,499313,1314,41,1,50,1,1,-8,4,,,,1,,,,,,,,
203599,1,499314,1314,42,2,40,1,1,-8,4,,,,1,,,,,,,,
203600,1,499315,1314,31,1,55,1,1,-8,4,,,,1,,,,,,,,
203601,1,499316,1314,28,1,40,1,1,-8,4,,,,1,,,,,,,,
203602,1,499317,1314,31,1,40,1,1,-8,4,,,,1,,,,,,,,
203603,1,499318,1314,66,1,45,1,1,-8,4,,,,1,,,,,,,,
203604,1,499319,1314,58,1,55,1,1,-8,3,,,,1,,,,,,,,
203605,1,499320,1314,52,1,40,1,1,-8,4,,,,1,,,,,,,,
203606,1,499321,1314,37,1,40,1,1,-8,4,,,,1,,,,,,,,
203607,1,499322,1314,35,1,50,1,1,-8,4,,,,1,,,,,,,,
203608,1,499323,1314,37,1,40,1,1,-8,4,,,,1,,,,,,,,
203609,1,499324,1314,34,1,40,1,1,-8,4,,,,2,,,,,,,,
203610,1,499325,1314,31,2,50,1,1,-8,4,,,,2,,,,,,,,
203611,1,499326,1314,31,1,42,1,1,-8,4,,,,1,,,,,,,,
203612,1,499327,1314,26,1,40,1,1,-8,4,,,,1,,,,,,,,
203613,1,499328,1314,32,1,40,1,1,-8,4,,,,1,,,,,,,,
203614,1,499329,1314,30,1,40,1,1,-8,4,,,,1,,,,,,,,
203615,1,499330,1314,58,2,18,2,1,-8,4,,,,1,,,,,,,,
203616,1,499331,1314,49,1,60,1,1,-8,4,,,,1,,,,,,,,
203617,1,499332,1314,49,1,40,1,1,-8,4,,,,1,,,,,,,,
203618,1,499333,1314,39,1,40,1,1,-8,4,,,,2,,,,,,,,
203619,1,499334,1314,35,1,40,1,1,-8,4,,,,1,,,,,,,,
203620,1,499335,1314,38,1,40,1,1,-8,4,,,,1,,,,,,,,
203621,1,499336,1314,35,2,70,1,1,-8,4,,,,1,,,,,,,,
203622,1,499337,1314,26,2,40,1,1,-8,4,,,,4,,,,,,,,
203623,1,499338,1314,28,2,60,1,1,-8,4,,,,2,,,,,,,,
203624,1,499339,1314,33,2,42,1,1,-8,4,,,,2,,,,,,,,
203625,1,499340,1314,25,1,60,1,1,-8,4,,,,1,,,,,,,,
203626,1,499341,1314,31,2,60,3,1,-8,4,,,,1,,,,,,,,
203627,1,499342,1314,28,2,40,1,1,-8,4,,,,1,,,,,,,,
203628,1,499343,1314,32,2,45,1,1,-8,4,,,,1,,,,,,,,
203629,1,499344,1314,73,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203630,1,499345,1314,59,2,50,1,1,-8,4,,,,4,,,,,,,,
203631,1,499346,1314,58,1,50,1,1,-8,4,,,,1,,,,,,,,
203632,1,499347,1314,51,2,40,2,1,-8,4,,,,4,,,,,,,,
203633,1,499348,1314,49,2,40,1,1,-8,4,,,,1,,,,,,,,
203634,1,499349,1314,44,2,40,1,1,-8,4,,,,4,,,,,,,,
203635,1,499350,1314,37,2,40,3,1,-8,4,,,,3,,,,,,,,
203636,1,499351,1314,35,2,40,1,1,-8,4,,,,2,,,,,,,,
203637,1,499352,1314,36,2,40,1,1,-8,4,,,,1,,,,,,,,
203638,1,499353,1314,41,2,40,1,1,-8,4,,,,1,,,,,,,,
203639,1,499354,1314,25,1,40,1,1,-8,4,,,,6,,,,,,,,
203640,1,499355,1314,27,2,42,1,1,-8,4,,,,4,,,,,,,,
203641,1,499356,1314,27,2,40,1,1,-8,4,,,,4,,,,,,,,
203642,1,499357,1314,33,1,45,1,1,-8,2,,,,2,,,,,,,,
203643,1,499358,1314,32,2,45,1,1,-8,4,,,,2,,,,,,,,
203644,1,499359,1314,34,2,40,1,1,-8,4,,,,1,,,,,,,,
203645,1,499360,1314,26,1,40,1,1,-8,4,,,,1,,,,,,,,
203646,1,499361,1314,26,1,40,1,1,-8,4,,,,1,,,,,,,,
203647,1,499362,1314,31,2,40,1,1,-8,4,,,,1,,,,,,,,
203648,1,499363,1314,24,2,40,1,1,-8,4,,,,1,,,,,,,,
203649,1,499364,1314,90,1,-8,-8,6,-8,2,,,,999,,,,,,,,
203650,1,499365,1314,72,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203651,1,499366,1314,64,2,40,1,1,-8,4,,,,4,,,,,,,,
203652,1,499367,1314,49,1,40,1,1,-8,4,,,,4,,,,,,,,
203653,1,499368,1314,38,2,40,1,1,-8,4,,,,1,,,,,,,,
203654,1,499369,1314,26,2,35,1,1,-8,4,,,,4,,,,,,,,
203655,1,499370,1314,29,1,48,1,1,-8,4,,,,4,,,,,,,,
203656,1,499371,1314,31,1,40,4,1,15,4,,,,4,,,,,,,,
203657,1,499372,1314,31,2,70,1,1,16,4,,,,2,,,,,,,,
203658,1,499373,1314,27,2,42,1,1,-8,4,,,,1,,,,,,,,
203659,1,499374,1314,29,1,40,1,1,-8,4,,,,1,,,,,,,,
203660,1,499375,1314,24,1,40,1,1,-8,4,,,,1,,,,,,,,
203661,1,499376,1314,69,1,30,3,6,-8,4,,,,999,,,,,,,,
203662,1,499377,1314,30,1,40,3,3,-8,4,,,,999,,,,,,,,
203663,1,499378,1314,66,2,15,4,1,-8,4,,,,1,,,,,,,,
203664,1,499379,1314,55,1,45,1,1,-8,4,,,,6,,,,,,,,
203665,1,499380,1314,52,1,30,1,1,-8,4,,,,4,,,,,,,,
203666,1,499381,1314,43,2,40,1,1,-8,4,,,,6,,,,,,,,
203667,1,499382,1314,27,1,27,5,1,-8,4,,,,6,,,,,,,,
203668,1,499383,1314,29,2,38,4,1,-8,4,,,,4,,,,,,,,
203669,1,499384,1314,34,2,38,1,1,-8,4,,,,4,,,,,,,,
203670,1,499385,1314,27,1,34,1,1,-8,4,,,,3,,,,,,,,
203671,1,499386,1314,25,1,40,1,1,-8,4,,,,2,,,,,,,,
203672,1,499387,1314,29,1,45,1,1,16,4,,,,1,,,,,,,,
203673,1,499388,1314,28,2,40,1,1,-8,4,,,,1,,,,,,,,
203674,1,499389,1314,23,2,40,1,1,-8,4,,,,6,,,,,,,,
203675,1,499390,1314,23,2,38,3,1,-8,4,,,,4,,,,,,,,
203676,1,499391,1314,24,2,40,1,1,-8,4,,,,2,,,,,,,,
203677,1,499392,1314,22,1,20,1,1,15,4,,,,1,,,,,,,,
203678,1,499393,1314,91,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203679,1,499394,1314,79,2,-8,-8,3,-8,4,,,,999,,,,,,,,
203680,1,499395,1314,76,2,-8,-8,6,15,4,,,,999,,,,,,,,
203681,1,499396,1314,72,1,-8,-8,6,-8,2,,,,999,,,,,,,,
203682,1,499397,1314,69,2,16,6,3,-8,4,,,,999,,,,,,,,
203683,1,499398,1314,73,1,-8,-8,3,-8,2,,,,999,,,,,,,,
203684,1,499399,1314,57,1,50,4,6,16,4,,,,999,,,,,,,,
203685,1,499400,1314,44,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203686,1,499401,1314,25,2,2,6,3,15,4,,,,999,,,,,,,,
203687,1,499402,1314,65,2,32,1,1,-8,4,,,,3,,,,,,,,
203688,1,499403,1314,61,1,32,1,1,-8,4,,,,3,,,,,,,,
203689,1,499404,1314,58,2,18,1,1,-8,4,,,,1,,,,,,,,
203690,1,499405,1314,25,2,30,4,1,16,4,,,,4,,,,,,,,
203691,1,499406,1314,31,1,51,1,1,-8,4,,,,4,,,,,,,,
203692,1,499407,1314,28,1,12,1,1,15,4,,,,3,,,,,,,,
203693,1,499408,1314,26,2,24,6,1,-8,4,,,,2,,,,,,,,
203694,1,499409,1314,33,2,30,1,1,16,4,,,,1,,,,,,,,
203695,1,499410,1314,33,2,30,1,1,16,4,,,,1,,,,,,,,
203696,1,499411,1314,28,1,38,4,2,-8,4,,,,1,,,,,,,,
203697,1,499412,1314,23,1,5,4,2,15,4,,,,4,,,,,,,,
203698,1,499413,1314,18,1,30,1,1,-8,4,,,,4,,,,,,,,
203699,1,499414,1314,89,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203700,1,499415,1314,93,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203701,1,499416,1314,75,1,-8,-8,6,-8,2,,,,999,,,,,,,,
203702,1,499417,1314,80,1,-8,-8,6,-8,2,,,,999,,,,,,,,
203703,1,499418,1314,75,1,-8,-8,6,-8,2,,,,999,,,,,,,,
203704,1,499419,1314,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203705,1,499420,1314,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203706,1,499421,1314,71,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203707,1,499422,1314,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203708,1,499423,1314,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203709,1,499424,1314,70,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203710,1,499425,1314,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203711,1,499426,1314,60,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203712,1,499427,1314,61,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203713,1,499428,1314,61,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203714,1,499429,1314,57,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203715,1,499430,1314,61,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203716,1,499431,1314,61,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203717,1,499432,1314,62,1,-8,-8,6,-8,2,,,,999,,,,,,,,
203718,1,499433,1314,55,2,15,5,3,-8,4,,,,999,,,,,,,,
203719,1,499434,1314,63,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203720,1,499435,1314,46,1,-8,-8,3,-8,4,,,,999,,,,,,,,
203721,1,499436,1314,51,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203722,1,499437,1314,50,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203723,1,499438,1314,51,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203724,1,499439,1314,47,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203725,1,499440,1314,50,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203726,1,499441,1314,38,2,30,4,6,-8,4,,,,999,,,,,,,,
203727,1,499442,1314,44,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203728,1,499443,1314,44,2,-8,-8,6,15,4,,,,999,,,,,,,,
203729,1,499444,1314,36,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203730,1,499445,1314,30,1,10,6,3,-8,4,,,,999,,,,,,,,
203731,1,499446,1314,31,1,28,4,6,15,4,,,,999,,,,,,,,
203732,1,499447,1314,25,2,-8,-8,3,15,4,,,,999,,,,,,,,
203733,1,499448,1314,29,1,-8,-8,6,-8,4,,,,999,,,,,,,,
203734,1,499449,1314,30,1,-8,-8,6,16,4,,,,999,,,,,,,,
203735,1,499450,1314,33,2,-8,-8,6,-8,4,,,,999,,,,,,,,
203736,1,499451,1314,25,1,-8,-8,6,15,4,,,,999,,,,,,,,
203737,1,499452,1314,24,2,-8,-8,6,15,4,,,,999,,,,,,,,
203738,1,499453,1314,24,2,-8,-8,6,16,4,,,,999,,,,,,,,
203739,1,499454,1314,20,1,-8,-8,6,-8,4,,,,999,,,,,,,,
204857,1,501077,1314,30,2,40,1,1,-8,4,,,,4,,,,,,,,
204857,2,501078,1314,12,2,-8,-8,-8,8,-8,,,,999,,,,,,,,
204857,3,501079,1314,59,2,40,1,1,-8,4,,,,2,,,,,,,,
204858,1,501080,1314,67,1,24,1,1,-8,2,,,,4,,,,,,,,
204858,2,501081,1314,54,2,40,1,1,-8,4,,,,1,,,,,,,,
204859,1,501082,1314,70,2,50,1,1,-8,4,,,,2,,,,,,,,
204859,2,501083,1314,38,2,4,1,1,-8,4,,,,4,,,,,,,,
205302,1,501714,1314,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
205302,2,501715,1314,79,1,40,3,1,-8,2,,,,1,,,,,,,,
205303,1,501716,1314,34,1,40,1,1,-8,4,,,,1,,,,,,,,
205304,1,501717,1314,27,1,50,1,1,-8,4,,,,1,,,,,,,,
205305,1,501718,1314,70,2,-8,-8,6,-8,4,,,,999,,,,,,,,
205305,2,501719,1314,67,1,40,1,1,-8,2,,,,1,,,,,,,,
205306,1,501720,1314,66,2,-8,-8,6,-8,4,,,,999,,,,,,,,
205306,2,501721,1314,63,1,40,1,1,-8,4,,,,1,,,,,,,,
205307,1,501722,1314,68,1,-8,-8,6,-8,4,,,,999,,,,,,,,
205307,2,501723,1314,61,2,40,1,1,-8,4,,,,2,,,,,,,,
206937,1,504061,1314,48,1,50,1,1,-8,4,,,,1,,,,,,,,
206937,2,504062,1314,43,2,-8,-8,6,15,4,,,,999,,,,,,,,
206937,3,504063,1314,4,2,-8,-8,-8,1,-8,,,,999,,,,,,,,
206937,4,504064,1314,73,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206938,1,504065,1314,30,2,40,1,1,-8,4,,,,4,,,,,,,,
206938,2,504066,1314,12,2,-8,-8,-8,8,-8,,,,999,,,,,,,,
206938,3,504067,1314,59,2,40,1,1,-8,4,,,,2,,,,,,,,
206939,1,504068,1314,62,2,40,1,1,-8,4,,,,1,,,,,,,,
206939,2,504069,1314,62,1,40,1,1,-8,4,,,,4,,,,,,,,
206940,1,504070,1314,67,1,24,1,1,-8,2,,,,4,,,,,,,,
206940,2,504071,1314,54,2,40,1,1,-8,4,,,,1,,,,,,,,
206941,1,504072,1314,70,2,50,1,1,-8,4,,,,2,,,,,,,,
206941,2,504073,1314,38,2,4,1,1,-8,4,,,,4,,,,,,,,
206942,1,504074,1314,46,2,25,4,1,-8,4,,,,2,,,,,,,,
206942,2,504075,1314,21,2,25,1,1,15,4,,,,3,,,,,,,,
206943,1,504076,1314,45,1,50,1,1,-8,4,,,,2,,,,,,,,
206943,2,504077,1314,42,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206943,3,504078,1314,7,1,-8,-8,-8,3,-8,,,,999,,,,,,,,
206943,4,504079,1314,5,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
206944,1,504080,1314,59,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206944,2,504081,1314,66,1,-8,-8,6,-8,2,,,,999,,,,,,,,
206944,3,504082,1314,26,1,45,1,1,-8,4,,,,3,,,,,,,,
206944,4,504083,1314,24,1,30,1,1,-8,4,,,,4,,,,,,,,
206945,1,504084,1314,52,1,45,1,1,-8,4,,,,1,,,,,,,,
206945,2,504085,1314,38,2,45,1,1,-8,4,,,,4,,,,,,,,
206945,3,504086,1314,9,1,-8,-8,-8,6,-8,,,,999,,,,,,,,
206946,1,504087,1314,70,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206946,2,504088,1314,48,1,40,1,1,-8,4,,,,6,,,,,,,,
206946,3,504089,1314,43,2,45,1,1,-8,4,,,,4,,,,,,,,
206947,1,504090,1314,51,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206947,2,504091,1314,57,1,55,1,1,-8,4,,,,2,,,,,,,,
206947,3,504092,1314,20,2,-8,-8,6,15,4,,,,999,,,,,,,,
206948,1,504093,1314,58,2,40,6,3,-8,4,,,,999,,,,,,,,
206948,2,504094,1314,27,2,38,1,1,-8,4,,,,1,,,,,,,,
206948,3,504095,1314,23,2,35,1,1,-8,4,,,,3,,,,,,,,
206949,1,504096,1314,50,1,40,2,1,-8,4,,,,1,,,,,,,,
206949,2,504097,1314,37,2,40,2,1,-8,4,,,,4,,,,,,,,
206950,1,504098,1314,32,2,30,6,2,-8,4,,,,4,,,,,,,,
206950,2,504099,1314,40,1,40,6,1,15,4,,,,1,,,,,,,,
206951,1,504100,1314,35,1,47,1,1,-8,4,,,,1,,,,,,,,
206951,2,504101,1314,30,2,40,1,1,-8,4,,,,2,,,,,,,,
206952,1,504102,1314,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206952,2,504103,1314,79,1,40,3,1,-8,2,,,,1,,,,,,,,
206953,1,504104,1314,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206953,2,504105,1314,79,1,40,3,1,-8,2,,,,1,,,,,,,,
206954,1,504106,1314,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
206954,2,504107,1314,64,1,50,1,1,-8,2,,,,1,,,,,,,,
206955,1,504108,1314,56,1,55,1,1,-8,4,,,,2,,,,,,,,
206955,2,504109,1314,51,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206956,1,504110,1314,48,2,40,5,6,-8,4,,,,999,,,,,,,,
206956,2,504111,1314,44,1,50,1,1,-8,4,,,,4,,,,,,,,
206957,1,504112,1314,77,1,-8,-8,6,-8,2,,,,999,,,,,,,,
206957,2,504113,1314,72,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206958,1,504114,1314,66,1,30,3,1,-8,4,,,,2,,,,,,,,
206958,2,504115,1314,62,2,10,1,1,-8,4,,,,4,,,,,,,,
206959,1,504116,1314,48,1,44,1,1,-8,4,,,,1,,,,,,,,
206959,2,504117,1314,43,2,40,1,1,-8,4,,,,2,,,,,,,,
206960,1,504118,1314,58,1,47,1,1,-8,2,,,,1,,,,,,,,
206960,2,504119,1314,33,1,38,1,1,-8,4,,,,2,,,,,,,,
206961,1,504120,1314,34,2,40,2,1,-8,4,,,,4,,,,,,,,
206961,2,504121,1314,35,2,40,1,1,-8,4,,,,2,,,,,,,,
206962,1,504122,1314,35,1,40,1,1,-8,4,,,,4,,,,,,,,
206962,2,504123,1314,30,2,45,1,1,-8,4,,,,1,,,,,,,,
206963,1,504124,1314,73,2,30,1,1,-8,4,,,,2,,,,,,,,
206963,2,504125,1314,75,1,-8,-8,6,-8,2,,,,999,,,,,,,,
206964,1,504126,1314,42,2,48,1,1,-8,4,,,,1,,,,,,,,
206964,2,504127,1314,33,1,-8,-8,6,15,4,,,,999,,,,,,,,
206965,1,504128,1314,68,1,-8,-8,6,-8,2,,,,999,,,,,,,,
206965,2,504129,1314,63,2,40,3,6,-8,4,,,,999,,,,,,,,
206966,1,504130,1314,39,1,40,1,1,-8,4,,,,1,,,,,,,,
206966,2,504131,1314,33,2,40,1,1,-8,4,,,,2,,,,,,,,
206967,1,504132,1314,37,2,-8,-8,3,15,4,,,,999,,,,,,,,
206967,2,504133,1314,28,1,40,1,1,-8,4,,,,4,,,,,,,,
206968,1,504134,1314,28,2,-8,-8,6,15,4,,,,999,,,,,,,,
206968,2,504135,1314,35,1,40,1,1,-8,4,,,,1,,,,,,,,
206969,1,504136,1314,68,1,-8,-8,6,-8,2,,,,999,,,,,,,,
206969,2,504137,1314,58,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206970,1,504138,1314,24,1,37,2,1,-8,4,,,,5,,,,,,,,
206970,2,504139,1314,30,1,40,1,1,-8,4,,,,1,,,,,,,,
206971,1,504140,1314,24,2,40,1,1,-8,4,,,,4,,,,,,,,
206971,2,504141,1314,29,1,60,1,1,-8,4,,,,1,,,,,,,,
206972,1,504142,1314,25,1,-8,-8,6,15,4,,,,999,,,,,,,,
206972,2,504143,1314,19,1,-8,-8,6,15,4,,,,999,,,,,,,,
206973,1,504144,1314,47,1,40,1,1,-8,4,,,,5,,,,,,,,
206973,2,504145,1314,37,2,32,1,1,-8,4,,,,4,,,,,,,,
206974,1,504146,1314,34,1,45,1,1,-8,4,,,,1,,,,,,,,
206974,2,504147,1314,24,2,30,1,1,-8,4,,,,2,,,,,,,,
206975,1,504148,1314,65,1,80,1,1,-8,4,,,,1,,,,,,,,
206975,2,504149,1314,59,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206976,1,504150,1314,31,2,3,4,6,16,4,,,,999,,,,,,,,
206976,2,504151,1314,51,2,20,1,1,-8,4,,,,4,,,,,,,,
206977,1,504152,1314,76,1,-8,-8,6,-8,4,,,,999,,,,,,,,
206977,2,504153,1314,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206978,1,504154,1314,73,1,-8,-8,6,-8,2,,,,999,,,,,,,,
206978,2,504155,1314,64,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206979,1,504156,1314,37,1,40,1,1,-8,4,,,,3,,,,,,,,
206979,2,504157,1314,15,1,-8,-8,-8,11,-8,,,,999,,,,,,,,
206980,1,504158,1314,33,1,-8,-8,6,-8,4,,,,999,,,,,,,,
206980,2,504159,1314,22,2,45,1,1,-8,4,,,,3,,,,,,,,
206981,1,504160,1314,29,1,50,1,1,-8,4,,,,6,,,,,,,,
206981,2,504161,1314,23,2,16,6,3,-8,4,,,,999,,,,,,,,
206982,1,504162,1314,26,2,30,5,3,15,4,,,,999,,,,,,,,
206982,2,504163,1314,5,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
206983,1,504164,1314,84,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206983,2,504165,1314,85,1,-8,-8,6,-8,4,,,,999,,,,,,,,
206984,1,504166,1314,58,1,50,1,1,-8,4,,,,1,,,,,,,,
206985,1,504167,1314,52,1,60,3,1,-8,3,,,,1,,,,,,,,
206986,1,504168,1314,40,1,50,1,1,-8,4,,,,1,,,,,,,,
206987,1,504169,1314,29,1,1,3,1,-8,4,,,,4,,,,,,,,
206988,1,504170,1314,30,1,60,1,1,-8,4,,,,1,,,,,,,,
206989,1,504171,1314,75,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206990,1,504172,1314,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
206991,1,504173,1314,58,2,40,1,1,-8,4,,,,1,,,,,,,,
206992,1,504174,1314,46,1,50,1,1,-8,4,,,,1,,,,,,,,
206993,1,504175,1314,42,2,40,1,1,-8,4,,,,1,,,,,,,,
206994,1,504176,1314,37,1,43,1,1,-8,4,,,,1,,,,,,,,
206995,1,504177,1314,31,1,40,1,1,-8,4,,,,1,,,,,,,,
206996,1,504178,1314,30,1,45,1,1,-8,4,,,,1,,,,,,,,
206997,1,504179,1314,32,2,48,1,1,-8,4,,,,1,,,,,,,,
