PUMA,TRACT,BG,BLOCK,household_id,wgtp,SERIALNO,employed,soc,OCCP,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG,person_id
1104,41047000200,410470002003,410470002003035,1911620,8,2019GQ0113044,1,43,4,19,2,12,1,6,3,4,9,1,1,191162001
1104,41047000200,410470002003,410470002003035,1911621,8,2019GQ0113044,1,43,4,19,2,12,1,6,3,4,9,1,1,191162101
1104,41047000200,410470002003,410470002003035,1911622,8,2019GQ0113044,1,43,4,19,2,12,1,6,3,4,9,1,1,191162201
1104,41047000200,410470002003,410470002003035,1911623,8,2019GQ0113044,1,43,4,19,2,12,1,6,3,4,9,1,1,191162301
1104,41047000200,410470002003,410470002003035,1911624,4,2019GQ0119914,1,43,4,19,2,10,1,6,5,4,9,1,1,191162401
1104,41047000200,410470002003,410470002003035,1911625,10,2019GQ0121979,1,41,4,20,2,15,1,6,4,4,11,1,1,191162501
1104,41047000200,410470002003,410470002003035,1911626,10,2019GQ0121979,1,41,4,20,2,15,1,6,4,4,11,1,1,191162601
1104,41047000200,410470002003,410470002003035,1911627,10,2019GQ0121979,1,41,4,20,2,15,1,6,4,4,11,1,1,191162701
1104,41047000200,410470002003,410470002003035,1911628,10,2019GQ0121979,1,41,4,20,2,15,1,6,4,4,11,1,1,191162801
1104,41047000200,410470002003,410470002003035,1911629,10,2019GQ0121979,1,41,4,20,2,15,1,6,4,4,11,1,1,191162901
1104,41047000200,410470002003,410470002003035,1911630,1,2019GQ0130824,0,0,999,20,1,-8,6,6,-8,4,11,1,1,191163001
1104,41047000200,410470002003,410470002003035,1911631,1,2019GQ0130824,0,0,999,20,1,-8,6,6,-8,4,11,1,1,191163101
1104,41047000200,410470002003,410470002003035,1911632,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191163201
1104,41047000200,410470002003,410470002003035,1911633,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191163301
1104,41047000200,410470002003,410470002003035,1911634,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191163401
1104,41047000200,410470002003,410470002003035,1911635,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191163501
1104,41047000200,410470002003,410470002003035,1911636,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191163601
1104,41047000200,410470002003,410470002003035,1911637,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191163701
1104,41047000200,410470002003,410470002003035,1911638,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191163801
1104,41047000200,410470002003,410470002003035,1911639,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191163901
1104,41047000200,410470002003,410470002003035,1911640,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191164001
1104,41047000200,410470002003,410470002003035,1911641,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191164101
1104,41047000200,410470002003,410470002003035,1911642,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191164201
1104,41047000200,410470002003,410470002003035,1911643,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191164301
1104,41047000200,410470002003,410470002003035,1911644,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191164401
1104,41047000200,410470002003,410470002003035,1911645,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191164501
1104,41047000200,410470002003,410470002003035,1911646,16,2019GQ0131560,0,0,999,19,1,70,6,6,6,4,9,1,1,191164601
1104,41047000200,410470002003,410470002003035,1911647,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191164701
1104,41047000200,410470002003,410470002003035,1911648,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191164801
1104,41047000200,410470002003,410470002003035,1911649,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191164901
1104,41047000200,410470002003,410470002003035,1911650,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165001
1104,41047000200,410470002003,410470002003035,1911651,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165101
1104,41047000200,410470002003,410470002003035,1911652,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165201
1104,41047000200,410470002003,410470002003035,1911653,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165301
1104,41047000200,410470002003,410470002003035,1911654,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165401
1104,41047000200,410470002003,410470002003035,1911655,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165501
1104,41047000200,410470002003,410470002003035,1911656,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165601
1104,41047000200,410470002003,410470002003035,1911657,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165701
1104,41047000200,410470002003,410470002003035,1911658,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165801
1104,41047000200,410470002003,410470002003035,1911659,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191165901
1104,41047000200,410470002003,410470002003035,1911660,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191166001
1104,41047000200,410470002003,410470002003035,1911661,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191166101
1104,41047000200,410470002003,410470002003035,1911662,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191166201
1104,41047000200,410470002003,410470002003035,1911663,21,2019GQ0132295,1,11,1,20,1,3,1,6,4,4,11,1,1,191166301
1104,41047000200,410470002003,410470002003035,1911664,4,2019GQ0132591,1,35,3,18,2,45,1,6,1,4,9,1,1,191166401
1104,41047000200,410470002003,410470002003035,1911665,4,2019GQ0132591,1,35,3,18,2,45,1,6,1,4,9,1,1,191166501
1104,41047000200,410470002003,410470002003035,1911666,4,2019GQ0132591,1,35,3,18,2,45,1,6,1,4,9,1,1,191166601
1104,41047000200,410470002003,410470002003035,1911667,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191166701
1104,41047000200,410470002003,410470002003035,1911668,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191166801
1104,41047000200,410470002003,410470002003035,1911669,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191166901
1104,41047000200,410470002003,410470002003035,1911670,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191167001
1104,41047000200,410470002003,410470002003035,1911671,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191167101
1104,41047000200,410470002003,410470002003035,1911672,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191167201
1104,41047000200,410470002003,410470002003035,1911673,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191167301
1104,41047000200,410470002003,410470002003035,1911674,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191167401
1104,41047000200,410470002003,410470002003035,1911675,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191167501
1104,41047000200,410470002003,410470002003035,1911676,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191167601
1104,41047000200,410470002003,410470002003035,1911677,13,2019GQ0142207,1,11,1,20,1,3,1,6,4,4,11,1,1,191167701
1104,41047000200,410470002003,410470002003035,1911678,11,2019GQ0148018,1,33,3,21,2,20,1,6,5,4,10,1,1,191167801
1104,41047000200,410470002003,410470002003035,1911679,11,2019GQ0148018,1,33,3,21,2,20,1,6,5,4,10,1,1,191167901
1104,41047000200,410470002003,410470002003035,1911680,11,2019GQ0148018,1,33,3,21,2,20,1,6,5,4,10,1,1,191168001
1104,41047000200,410470002003,410470002003035,1911681,11,2019GQ0148018,1,33,3,21,2,20,1,6,5,4,10,1,1,191168101
1104,41047000200,410470002003,410470002003035,1911682,11,2019GQ0148018,1,33,3,21,2,20,1,6,5,4,10,1,1,191168201
1104,41047000200,410470002003,410470002003035,1911683,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191168301
1104,41047000200,410470002003,410470002003035,1911684,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191168401
1104,41047000200,410470002003,410470002003035,1911685,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191168501
1104,41047000200,410470002003,410470002003035,1911686,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191168601
1104,41047000200,410470002003,410470002003035,1911687,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191168701
1104,41047000200,410470002003,410470002003035,1911688,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191168801
1104,41047000200,410470002003,410470002003035,1911689,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191168901
1104,41047000200,410470002003,410470002003035,1911690,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191169001
1104,41047000200,410470002003,410470002003035,1911691,11,2019GQ0151072,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191169101
1104,41047000200,410470002003,410470002003035,1911692,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191169201
1104,41047000200,410470002003,410470002003035,1911693,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191169301
1104,41047000200,410470002003,410470002003035,1911694,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191169401
1104,41047000200,410470002003,410470002003035,1911695,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191169501
1104,41047000200,410470002003,410470002003035,1911696,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191169601
1104,41047000200,410470002003,410470002003035,1911697,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191169701
1104,41047000200,410470002003,410470002003035,1911698,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191169801
1104,41047000200,410470002003,410470002003035,1911699,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191169901
1104,41047000200,410470002003,410470002003035,1911700,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170001
1104,41047000200,410470002003,410470002003035,1911701,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170101
1104,41047000200,410470002003,410470002003035,1911702,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170201
1104,41047000200,410470002003,410470002003035,1911703,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170301
1104,41047000200,410470002003,410470002003035,1911704,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170401
1104,41047000200,410470002003,410470002003035,1911705,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170501
1104,41047000200,410470002003,410470002003035,1911706,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170601
1104,41047000200,410470002003,410470002003035,1911707,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170701
1104,41047000200,410470002003,410470002003035,1911708,15,2020GQ0005945,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191170801
1104,41047000200,410470002003,410470002003035,1911709,1,2020GQ0019001,0,0,999,19,1,-8,6,6,-8,4,11,1,1,191170901
1104,41047000200,410470002003,410470002003035,1911710,4,2020GQ0022032,0,0,999,18,2,12,3,6,6,4,10,1,1,191171001
1104,41047000200,410470002003,410470002003035,1911711,3,2020GQ0032426,0,0,999,18,2,12,3,6,6,4,10,1,1,191171101
1104,41047000200,410470002003,410470002003035,1911712,3,2020GQ0032426,0,0,999,18,2,12,3,6,6,4,10,1,1,191171201
1104,41047000200,410470002003,410470002003035,1911713,6,2020GQ0034953,1,35,3,20,2,30,2,6,6,4,10,1,1,191171301
1104,41047000200,410470002003,410470002003035,1911714,6,2020GQ0034953,1,35,3,20,2,30,2,6,6,4,10,1,1,191171401
1104,41047000200,410470002003,410470002003035,1911715,6,2020GQ0034953,1,35,3,20,2,30,2,6,6,4,10,1,1,191171501
1104,41047000200,410470002003,410470002003035,1911716,6,2020GQ0034953,1,35,3,20,2,30,2,6,6,4,10,1,1,191171601
1104,41047000200,410470002003,410470002003035,1911717,6,2020GQ0034953,1,35,3,20,2,30,2,6,6,4,10,1,1,191171701
1104,41047000200,410470002003,410470002003035,1911718,6,2020GQ0034953,1,35,3,20,2,30,2,6,6,4,10,1,1,191171801
1104,41047000200,410470002003,410470002003035,1911719,2,2020GQ0039302,1,17,1,19,1,35,1,6,6,4,9,1,1,191171901
1104,41047000200,410470002003,410470002003035,1911720,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172001
1104,41047000200,410470002003,410470002003035,1911721,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172101
1104,41047000200,410470002003,410470002003035,1911722,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172201
1104,41047000200,410470002003,410470002003035,1911723,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172301
1104,41047000200,410470002003,410470002003035,1911724,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172401
1104,41047000200,410470002003,410470002003035,1911725,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172501
1104,41047000200,410470002003,410470002003035,1911726,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172601
1104,41047000200,410470002003,410470002003035,1911727,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172701
1104,41047000200,410470002003,410470002003035,1911728,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172801
1104,41047000200,410470002003,410470002003035,1911729,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191172901
1104,41047000200,410470002003,410470002003035,1911730,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191173001
1104,41047000200,410470002003,410470002003035,1911731,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191173101
1104,41047000200,410470002003,410470002003035,1911732,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191173201
1104,41047000200,410470002003,410470002003035,1911733,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191173301
1104,41047000200,410470002003,410470002003035,1911734,19,2020GQ0046030,1,15,1,19,1,12,1,6,6,4,10,1,1,191173401
1104,41047000200,410470002003,410470002003035,1911735,11,2020GQ0047054,1,39,1,21,2,20,1,6,6,4,11,1,1,191173501
1104,41047000200,410470002003,410470002003035,1911736,11,2020GQ0047054,1,39,1,21,2,20,1,6,6,4,11,1,1,191173601
1104,41047000200,410470002003,410470002003035,1911737,11,2020GQ0047054,1,39,1,21,2,20,1,6,6,4,11,1,1,191173701
1104,41047000200,410470002003,410470002003035,1911738,11,2020GQ0047054,1,39,1,21,2,20,1,6,6,4,11,1,1,191173801
1104,41047000200,410470002003,410470002003035,1911739,11,2020GQ0047054,1,39,1,21,2,20,1,6,6,4,11,1,1,191173901
1104,41047000200,410470002003,410470002003035,1911740,5,2020GQ0054448,0,0,999,20,1,-8,6,6,-8,4,11,1,1,191174001
1104,41047000200,410470002003,410470002003035,1911741,5,2020GQ0054448,0,0,999,20,1,-8,6,6,-8,4,11,1,1,191174101
1104,41047000200,410470002003,410470002003035,1911742,5,2020GQ0054448,0,0,999,20,1,-8,6,6,-8,4,11,1,1,191174201
1104,41047000200,410470002003,410470002003035,1911743,2,2020GQ0060872,0,0,999,18,2,-8,6,6,-8,4,10,1,1,191174301
1104,41047000200,410470002003,410470002003035,1911744,14,2020GQ0077233,1,15,1,19,1,12,1,6,6,4,10,1,1,191174401
1104,41047000200,410470002003,410470002003035,1911745,14,2020GQ0077233,1,15,1,19,1,12,1,6,6,4,10,1,1,191174501
1104,41047000200,410470002003,410470002003035,1911746,14,2020GQ0077233,1,15,1,19,1,12,1,6,6,4,10,1,1,191174601
1104,41047000200,410470002003,410470002003035,1911747,14,2020GQ0077233,1,15,1,19,1,12,1,6,6,4,10,1,1,191174701
1104,41047000200,410470002003,410470002003035,1911748,14,2020GQ0077233,1,15,1,19,1,12,1,6,6,4,10,1,1,191174801
1104,41047000200,410470002003,410470002003035,1911749,14,2020GQ0077233,1,15,1,19,1,12,1,6,6,4,10,1,1,191174901
1104,41047000200,410470002003,410470002003035,1911750,14,2020GQ0077233,1,15,1,19,1,12,1,6,6,4,10,1,1,191175001
1104,41047000200,410470002003,410470002003035,1911751,14,2020GQ0077233,1,15,1,19,1,12,1,6,6,4,10,1,1,191175101
1104,41047000200,410470002003,410470002003035,1911752,1,2020GQ0079608,1,15,1,19,1,12,1,6,6,4,10,1,1,191175201
1104,41047000200,410470002003,410470002003035,1911753,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191175301
1104,41047000200,410470002003,410470002003035,1911754,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191175401
1104,41047000200,410470002003,410470002003035,1911755,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191175501
1104,41047000200,410470002003,410470002003035,1911756,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191175601
1104,41047000200,410470002003,410470002003035,1911757,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191175701
1104,41047000200,410470002003,410470002003035,1911758,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191175801
1104,41047000200,410470002003,410470002003035,1911759,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191175901
1104,41047000200,410470002003,410470002003035,1911760,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191176001
1104,41047000200,410470002003,410470002003035,1911761,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191176101
1104,41047000200,410470002003,410470002003035,1911762,8,2020GQ0079724,1,35,3,19,2,20,1,6,6,4,11,1,1,191176201
1104,41047000200,410470002003,410470002003035,1911763,8,2020GQ0081779,1,17,1,18,1,35,1,6,6,4,9,1,1,191176301
1104,41047000200,410470002003,410470002003035,1911764,8,2020GQ0081779,1,17,1,18,1,35,1,6,6,4,9,1,1,191176401
1104,41047000200,410470002003,410470002003035,1911765,8,2020GQ0081779,1,17,1,18,1,35,1,6,6,4,9,1,1,191176501
1104,41047000200,410470002003,410470002003035,1911766,8,2020GQ0081779,1,17,1,18,1,35,1,6,6,4,9,1,1,191176601
1104,41047000200,410470002003,410470002003035,1911767,8,2020GQ0081779,1,17,1,18,1,35,1,6,6,4,9,1,1,191176701
1104,41047000200,410470002003,410470002003035,1911768,3,2020GQ0095249,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191176801
1104,41047000200,410470002003,410470002003035,1911769,3,2020GQ0095249,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191176901
1104,41047000200,410470002003,410470002003035,1911770,3,2020GQ0095249,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191177001
1104,41047000200,410470002003,410470002003035,1911771,3,2020GQ0095249,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191177101
1104,41047000200,410470002003,410470002003035,1911772,5,2020GQ0096957,1,53,6,22,1,28,1,6,6,3,9,1,1,191177201
1104,41047000200,410470002003,410470002003035,1911773,5,2020GQ0096957,1,53,6,22,1,28,1,6,6,3,9,1,1,191177301
1104,41047000200,410470002003,410470002003035,1911774,1,2020GQ0097751,1,39,1,21,2,20,1,6,6,4,11,1,1,191177401
1104,41047000200,410470002003,410470002003035,1911775,1,2020GQ0101334,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191177501
1104,41047000200,410470002003,410470002003035,1911776,1,2020GQ0103243,1,35,3,20,2,20,1,6,1,4,11,1,1,191177601
1104,41047000200,410470002003,410470002003035,1911777,2,2020GQ0104128,0,0,999,18,2,15,6,6,6,4,10,1,1,191177701
1104,41047000200,410470002003,410470002003035,1911778,2,2020GQ0104128,0,0,999,18,2,15,6,6,6,4,10,1,1,191177801
1104,41047000200,410470002003,410470002003035,1911779,9,2020GQ0111703,0,0,999,18,2,-8,6,6,-8,4,10,1,1,191177901
1104,41047000200,410470002003,410470002003035,1911780,9,2020GQ0111703,0,0,999,18,2,-8,6,6,-8,4,10,1,1,191178001
1104,41047000200,410470002003,410470002003035,1911781,9,2020GQ0111703,0,0,999,18,2,-8,6,6,-8,4,10,1,1,191178101
1104,41047000200,410470002003,410470002003035,1911782,9,2020GQ0111703,0,0,999,18,2,-8,6,6,-8,4,10,1,1,191178201
1104,41047000200,410470002003,410470002003035,1911783,9,2020GQ0114822,1,39,1,21,2,20,1,6,6,4,11,1,1,191178301
1104,41047000200,410470002003,410470002003035,1911784,9,2020GQ0114822,1,39,1,21,2,20,1,6,6,4,11,1,1,191178401
1104,41047000200,410470002003,410470002003035,1911785,9,2020GQ0114822,1,39,1,21,2,20,1,6,6,4,11,1,1,191178501
1104,41047000200,410470002003,410470002003035,1911786,9,2020GQ0114822,1,39,1,21,2,20,1,6,6,4,11,1,1,191178601
1104,41047000200,410470002003,410470002003035,1911787,9,2020GQ0114822,1,39,1,21,2,20,1,6,6,4,11,1,1,191178701
1104,41047000200,410470002003,410470002003035,1911788,9,2020GQ0114822,1,39,1,21,2,20,1,6,6,4,11,1,1,191178801
1104,41047000200,410470002003,410470002003035,1911789,7,2020GQ0133175,0,0,999,20,1,-8,6,6,-8,4,11,1,1,191178901
1104,41047000200,410470002003,410470002003035,1911790,7,2020GQ0133175,0,0,999,20,1,-8,6,6,-8,4,11,1,1,191179001
1104,41047000200,410470002003,410470002003035,1911791,7,2020GQ0133175,0,0,999,20,1,-8,6,6,-8,4,11,1,1,191179101
1104,41047000200,410470002003,410470002003035,1911792,7,2020GQ0144192,1,39,1,20,2,7,1,6,1,4,11,1,1,191179201
1104,41047000200,410470002003,410470002003035,1911793,7,2020GQ0144192,1,39,1,20,2,7,1,6,1,4,11,1,1,191179301
1104,41047000200,410470002003,410470002003035,1911794,7,2020GQ0144192,1,39,1,20,2,7,1,6,1,4,11,1,1,191179401
1104,41047000200,410470002003,410470002003035,1911795,7,2020GQ0144192,1,39,1,20,2,7,1,6,1,4,11,1,1,191179501
1104,41047000200,410470002003,410470002003035,1911796,7,2020GQ0144192,1,39,1,20,2,7,1,6,1,4,11,1,1,191179601
1104,41047000200,410470002003,410470002003035,1911797,7,2020GQ0144192,1,39,1,20,2,7,1,6,1,4,11,1,1,191179701
1104,41047000200,410470002003,410470002003035,1911798,7,2020GQ0144192,1,39,1,20,2,7,1,6,1,4,11,1,1,191179801
1104,41047000200,410470002003,410470002003035,1911799,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191179901
1104,41047000200,410470002003,410470002003035,1911800,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180001
1104,41047000200,410470002003,410470002003035,1911801,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180101
1104,41047000200,410470002003,410470002003035,1911802,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180201
1104,41047000200,410470002003,410470002003035,1911803,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180301
1104,41047000200,410470002003,410470002003035,1911804,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180401
1104,41047000200,410470002003,410470002003035,1911805,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180501
1104,41047000200,410470002003,410470002003035,1911806,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180601
1104,41047000200,410470002003,410470002003035,1911807,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180701
1104,41047000200,410470002003,410470002003035,1911808,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180801
1104,41047000200,410470002003,410470002003035,1911809,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191180901
1104,41047000200,410470002003,410470002003035,1911810,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191181001
1104,41047000200,410470002003,410470002003035,1911811,17,2020GQ0161921,0,0,999,20,2,-8,6,6,-8,4,11,1,1,191181101
1104,41047000200,410470002003,410470002003035,1911812,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191181201
1104,41047000200,410470002003,410470002003035,1911813,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191181301
1104,41047000200,410470002003,410470002003035,1911814,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191181401
1104,41047000200,410470002003,410470002003035,1911815,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191181501
1104,41047000200,410470002003,410470002003035,1911816,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191181601
1104,41047000200,410470002003,410470002003035,1911817,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191181701
1104,41047000200,410470002003,410470002003035,1911818,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191181801
1104,41047000200,410470002003,410470002003035,1911819,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191181901
1104,41047000200,410470002003,410470002003035,1911820,14,2020GQ0170901,1,11,1,25,2,40,1,6,6,4,9,1,1,191182001
1104,41047000200,410470002003,410470002003035,1911821,11,2020GQ0180494,1,35,3,20,2,20,1,6,1,4,11,1,1,191182101
1104,41047000200,410470002003,410470002003035,1911822,11,2020GQ0180494,1,35,3,20,2,20,1,6,1,4,11,1,1,191182201
1104,41047000200,410470002003,410470002003035,1911823,11,2020GQ0180494,1,35,3,20,2,20,1,6,1,4,11,1,1,191182301
1104,41047000200,410470002003,410470002003035,1911824,11,2020GQ0180494,1,35,3,20,2,20,1,6,1,4,11,1,1,191182401
1104,41047000200,410470002003,410470002003035,1911825,11,2020GQ0180494,1,35,3,20,2,20,1,6,1,4,11,1,1,191182501
1104,41047000200,410470002003,410470002003035,1911826,7,2020GQ0180567,1,53,6,22,1,28,1,6,6,3,9,1,1,191182601
1104,41047000200,410470002003,410470002003035,1911827,7,2020GQ0180567,1,53,6,22,1,28,1,6,6,3,9,1,1,191182701
1104,41047000200,410470002003,410470002003035,1911828,15,2021GQ0000139,0,0,999,19,1,33,6,6,5,4,10,1,1,191182801
1104,41047000200,410470002003,410470002003035,1911829,15,2021GQ0000139,0,0,999,19,1,33,6,6,5,4,10,1,1,191182901
1104,41047000200,410470002003,410470002003035,1911830,15,2021GQ0000139,0,0,999,19,1,33,6,6,5,4,10,1,1,191183001
1104,41047000200,410470002003,410470002003035,1911831,15,2021GQ0000139,0,0,999,19,1,33,6,6,5,4,10,1,1,191183101
1104,41047000200,410470002003,410470002003035,1911832,15,2021GQ0000139,0,0,999,19,1,33,6,6,5,4,10,1,1,191183201
1104,41047000200,410470002003,410470002003035,1911833,15,2021GQ0000139,0,0,999,19,1,33,6,6,5,4,10,1,1,191183301
1104,41047000200,410470002003,410470002003035,1911834,15,2021GQ0000139,0,0,999,19,1,33,6,6,5,4,10,1,1,191183401
