household_id,PUMA,TRACT,BG,BLOCK,WGTP,SERIALNO,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,NPF,HUPAC,GQTYPE,MAZ,TAZ
791985,1104,41047000600,410470006002,410470006002018,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,10196,100
791986,1104,41047000600,410470006002,410470006002018,21,2019HU0521069,0,140343.762149121,1,2,121000.0,1.0,2.0,1159866,3.0,1.0,2.0,4.0,0,10196,100
791987,1104,41047000600,410470006002,410470006002018,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,10196,100
791988,1104,41047000600,410470006002,410470006002018,64,2019HU1236254,0,46162.6589548349,1,3,39800.0,1.0,2.0,1159866,3.0,1.0,3.0,4.0,0,10196,100
791989,1104,41047000600,410470006002,410470006002018,73,2019HU1365683,2,115986.58028853,1,2,100000.0,3.0,4.0,1159866,3.0,5.0,-8.0,4.0,0,10196,100
791990,1104,41047000600,410470006002,410470006002018,75,2020HU0092426,1,21297.2257065209,1,1,18680.0,3.0,6.0,1140108,1.0,6.0,-8.0,4.0,0,10196,100
791991,1104,41047000600,410470006002,410470006002018,81,2020HU0267857,1,112870.735810791,1,2,99000.0,1.0,2.0,1140108,1.0,1.0,2.0,4.0,0,10196,100
791992,1104,41047000600,410470006002,410470006002018,168,2020HU0699302,1,106030.085155591,1,1,93000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,10196,100
791993,1104,41047000600,410470006002,410470006002018,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,10196,100
791994,1104,41047000600,410470006002,410470006002018,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,10196,100
791995,1104,41047000600,410470006002,410470006002018,22,2021HU1075961,0,68131.5945556764,1,2,61200.0,2.0,2.0,1113261,2.0,1.0,2.0,4.0,0,10196,100
791996,1104,41047000600,410470006002,410470006002018,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,10196,100
791997,1104,41047000600,410470006002,410470006002018,23,2021HU1363342,1,2783.1533723724,1,1,2500.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,10196,100
791998,1104,41047000600,410470006002,410470006002018,58,2022HU1071395,1,38044.3515,1,2,36500.0,3.0,2.0,1042311,2.0,2.0,2.0,4.0,0,10196,100
791999,1104,41047000600,410470006002,410470006002018,23,2022HU1418370,0,20116.6023,1,1,19300.0,2.0,2.0,1042311,1.0,4.0,-8.0,4.0,0,10196,100
792000,1104,41047000600,410470006002,410470006002019,19,2018HU0191929,0,11843.7105724836,1,1,10000.0,3.0,3.0,1184371,0.0,4.0,-8.0,4.0,0,7441,100
792001,1104,41047000600,410470006002,410470006002019,19,2018HU0261831,2,114883.992553091,2,4,97000.0,3.0,2.0,1184371,3.0,1.0,4.0,3.0,0,7441,100
792002,1104,41047000600,410470006002,410470006002019,83,2018HU0306063,1,69641.0181662036,2,4,58800.0,3.0,2.0,1184371,1.0,1.0,4.0,2.0,0,7441,100
792003,1104,41047000600,410470006002,410470006002019,39,2018HU0433671,0,225.030500877188,1,1,190.0,3.0,6.0,1184371,0.0,4.0,-8.0,4.0,0,7441,100
792004,1104,41047000600,410470006002,410470006002019,11,2018HU0944238,2,74615.3766066467,2,4,63000.0,1.0,2.0,1184371,3.0,1.0,4.0,3.0,0,7441,100
792005,1104,41047000600,410470006002,410470006002019,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,7441,100
792006,1104,41047000600,410470006002,410470006002019,29,2019HU0104289,2,101836.217493329,2,4,87800.0,1.0,2.0,1159866,4.0,1.0,4.0,2.0,0,7441,100
792007,1104,41047000600,410470006002,410470006002019,20,2019HU0230645,1,77711.0087933151,1,2,67000.0,1.0,2.0,1159866,1.0,7.0,-8.0,4.0,0,7441,100
792008,1104,41047000600,410470006002,410470006002019,34,2019HU0286330,1,78986.8611764889,2,4,68100.0,1.0,2.0,1159866,2.0,3.0,4.0,1.0,0,7441,100
792009,1104,41047000600,410470006002,410470006002019,23,2019HU0298896,2,133384.56733181,2,4,115000.0,1.0,2.0,1159866,3.0,1.0,4.0,2.0,0,7441,100
792010,1104,41047000600,410470006002,410470006002019,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,7441,100
792011,1104,41047000600,410470006002,410470006002019,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,7441,100
792012,1104,41047000600,410470006002,410470006002019,64,2019HU1236254,0,46162.6589548349,1,3,39800.0,1.0,2.0,1159866,3.0,1.0,3.0,4.0,0,7441,100
792013,1104,41047000600,410470006002,410470006002019,73,2019HU1365683,2,115986.58028853,1,2,100000.0,3.0,4.0,1159866,3.0,5.0,-8.0,4.0,0,7441,100
792014,1104,41047000600,410470006002,410470006002019,75,2020HU0092426,1,21297.2257065209,1,1,18680.0,3.0,6.0,1140108,1.0,6.0,-8.0,4.0,0,7441,100
792015,1104,41047000600,410470006002,410470006002019,81,2020HU0267857,1,112870.735810791,1,2,99000.0,1.0,2.0,1140108,1.0,1.0,2.0,4.0,0,7441,100
792016,1104,41047000600,410470006002,410470006002019,47,2020HU0568384,0,3534.33617185304,2,5,3100.0,3.0,3.0,1140108,1.0,1.0,5.0,1.0,0,7441,100
792017,1104,41047000600,410470006002,410470006002019,168,2020HU0699302,1,106030.085155591,1,1,93000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7441,100
792018,1104,41047000600,410470006002,410470006002019,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,7441,100
792019,1104,41047000600,410470006002,410470006002019,29,2020HU1123350,1,34887.3183415171,1,1,30600.0,2.0,2.0,1140108,2.0,4.0,-8.0,4.0,0,7441,100
792020,1104,41047000600,410470006002,410470006002019,14,2021HU0713967,0,16698.9202342344,1,1,15000.0,3.0,2.0,1113261,1.0,4.0,-8.0,4.0,0,7441,100
792021,1104,41047000600,410470006002,410470006002019,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,7441,100
792022,1104,41047000600,410470006002,410470006002019,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,7441,100
792023,1104,41047000600,410470006002,410470006002019,23,2021HU1363342,1,2783.1533723724,1,1,2500.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,7441,100
792024,1104,41047000600,410470006002,410470006002019,11,2022HU0619524,0,55242.483,1,2,53000.0,1.0,2.0,1042311,2.0,1.0,2.0,4.0,0,7441,100
792025,1104,41047000600,410470006002,410470006002019,22,2022HU0730439,1,35438.574,2,2,34000.0,3.0,2.0,1042311,1.0,2.0,2.0,2.0,0,7441,100
792026,1104,41047000600,410470006002,410470006002019,24,2022HU0731836,0,23764.6908,1,2,22800.0,2.0,2.0,1042311,5.0,2.0,2.0,4.0,0,7441,100
792027,1104,41047000600,410470006002,410470006002019,20,2022HU0879642,0,122471.5425,1,2,117500.0,1.0,2.0,1042311,3.0,7.0,-8.0,4.0,0,7441,100
792028,1104,41047000600,410470006002,410470006002019,58,2022HU1071395,1,38044.3515,1,2,36500.0,3.0,2.0,1042311,2.0,2.0,2.0,4.0,0,7441,100
792029,1104,41047000600,410470006002,410470006002019,22,2022HU1225549,2,141337.3716,1,2,135600.0,1.0,2.0,1042311,3.0,5.0,-8.0,4.0,0,7441,100
792030,1104,41047000600,410470006002,410470006002020,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,8938,100
792031,1104,41047000600,410470006002,410470006002020,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,8938,100
792032,1104,41047000600,410470006002,410470006002020,33,2019HU0809406,0,15774.1749192401,1,1,13600.0,2.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,8938,100
792033,1104,41047000600,410470006002,410470006002020,168,2020HU0699302,1,106030.085155591,1,1,93000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,8938,100
792034,1104,41047000600,410470006002,410470006002020,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,8938,100
792035,1104,41047000600,410470006002,410470006002020,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,8938,100
792036,1104,41047000600,410470006002,410470006002020,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,8938,100
792037,1104,41047000600,410470006002,410470006002021,39,2018HU0433671,0,225.030500877188,1,1,190.0,3.0,6.0,1184371,0.0,4.0,-8.0,4.0,0,8942,100
792038,1104,41047000600,410470006002,410470006002021,19,2018HU0516608,0,17765.5658587254,1,1,15000.0,3.0,2.0,1184371,1.0,4.0,-8.0,4.0,0,8942,100
792039,1104,41047000600,410470006002,410470006002021,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,8942,100
792040,1104,41047000600,410470006002,410470006002021,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,8942,100
792041,1104,41047000600,410470006002,410470006002021,21,2019HU0521069,0,140343.762149121,1,2,121000.0,1.0,2.0,1159866,3.0,1.0,2.0,4.0,0,8942,100
792042,1104,41047000600,410470006002,410470006002021,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,8942,100
792043,1104,41047000600,410470006002,410470006002021,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,8942,100
792044,1104,41047000600,410470006002,410470006002021,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,8942,100
792045,1104,41047000600,410470006002,410470006002021,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,8942,100
792046,1104,41047000600,410470006002,410470006002021,23,2021HU1363342,1,2783.1533723724,1,1,2500.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,8942,100
792047,1104,41047000600,410470006002,410470006002021,33,2022HU1365620,1,135500.43,1,1,130000.0,3.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,8942,100
792048,1104,41047000600,410470006002,410470006002022,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,7786,100
792049,1104,41047000600,410470006002,410470006002022,34,2019HU0286330,1,78986.8611764889,2,4,68100.0,1.0,2.0,1159866,2.0,3.0,4.0,1.0,0,7786,100
792050,1104,41047000600,410470006002,410470006002022,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,7786,100
792051,1104,41047000600,410470006002,410470006002022,21,2019HU0521069,0,140343.762149121,1,2,121000.0,1.0,2.0,1159866,3.0,1.0,2.0,4.0,0,7786,100
792052,1104,41047000600,410470006002,410470006002022,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,7786,100
792053,1104,41047000600,410470006002,410470006002022,75,2020HU0092426,1,21297.2257065209,1,1,18680.0,3.0,6.0,1140108,1.0,6.0,-8.0,4.0,0,7786,100
792054,1104,41047000600,410470006002,410470006002022,15,2020HU0213044,0,20567.5563032997,1,1,18040.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,7786,100
792055,1104,41047000600,410470006002,410470006002022,168,2020HU0699302,1,106030.085155591,1,1,93000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7786,100
792056,1104,41047000600,410470006002,410470006002022,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,7786,100
792057,1104,41047000600,410470006002,410470006002022,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,7786,100
792058,1104,41047000600,410470006002,410470006002022,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,7786,100
792059,1104,41047000600,410470006002,410470006002022,23,2021HU1363342,1,2783.1533723724,1,1,2500.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,7786,100
792060,1104,41047000600,410470006002,410470006002022,7,2022HU0452741,0,10840.0344,1,1,10400.0,3.0,6.0,1042311,0.0,6.0,-8.0,4.0,0,7786,100
792061,1104,41047000600,410470006002,410470006002023,83,2018HU0306063,1,69641.0181662036,2,4,58800.0,3.0,2.0,1184371,1.0,1.0,4.0,2.0,0,7285,100
792062,1104,41047000600,410470006002,410470006002023,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,7285,100
792063,1104,41047000600,410470006002,410470006002023,34,2019HU0286330,1,78986.8611764889,2,4,68100.0,1.0,2.0,1159866,2.0,3.0,4.0,1.0,0,7285,100
792064,1104,41047000600,410470006002,410470006002023,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,7285,100
792065,1104,41047000600,410470006002,410470006002023,21,2019HU0521069,0,140343.762149121,1,2,121000.0,1.0,2.0,1159866,3.0,1.0,2.0,4.0,0,7285,100
792066,1104,41047000600,410470006002,410470006002023,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,7285,100
792067,1104,41047000600,410470006002,410470006002023,75,2020HU0092426,1,21297.2257065209,1,1,18680.0,3.0,6.0,1140108,1.0,6.0,-8.0,4.0,0,7285,100
792068,1104,41047000600,410470006002,410470006002023,15,2020HU0213044,0,20567.5563032997,1,1,18040.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,7285,100
792069,1104,41047000600,410470006002,410470006002023,81,2020HU0267857,1,112870.735810791,1,2,99000.0,1.0,2.0,1140108,1.0,1.0,2.0,4.0,0,7285,100
792070,1104,41047000600,410470006002,410470006002023,168,2020HU0699302,1,106030.085155591,1,1,93000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7285,100
792071,1104,41047000600,410470006002,410470006002023,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,7285,100
792072,1104,41047000600,410470006002,410470006002023,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,7285,100
792073,1104,41047000600,410470006002,410470006002023,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,7285,100
792074,1104,41047000600,410470006002,410470006002023,23,2021HU1363342,1,2783.1533723724,1,1,2500.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,7285,100
792075,1104,41047000600,410470006002,410470006002023,36,2022HU0192428,0,12716.1942,1,1,12200.0,3.0,6.0,1042311,0.0,6.0,-8.0,4.0,0,7285,100
792076,1104,41047000600,410470006002,410470006002024,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,8945,100
792077,1104,41047000600,410470006002,410470006002024,15,2020HU0213044,0,20567.5563032997,1,1,18040.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,8945,100
792078,1104,41047000600,410470006002,410470006002024,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,8945,100
792079,1104,41047000600,410470006002,410470006002024,13,2021HU1168241,1,128025.05512913,1,1,115000.0,1.0,2.0,1113261,1.0,6.0,-8.0,4.0,0,8945,100
792080,1104,41047000600,410470006002,410470006002025,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,8944,100
792081,1104,41047000600,410470006002,410470006002025,34,2019HU0286330,1,78986.8611764889,2,4,68100.0,1.0,2.0,1159866,2.0,3.0,4.0,1.0,0,8944,100
792082,1104,41047000600,410470006002,410470006002025,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,8944,100
792083,1104,41047000600,410470006002,410470006002025,21,2019HU0521069,0,140343.762149121,1,2,121000.0,1.0,2.0,1159866,3.0,1.0,2.0,4.0,0,8944,100
792084,1104,41047000600,410470006002,410470006002025,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,8944,100
792085,1104,41047000600,410470006002,410470006002025,168,2020HU0699302,1,106030.085155591,1,1,93000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,8944,100
792086,1104,41047000600,410470006002,410470006002025,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,8944,100
792087,1104,41047000600,410470006002,410470006002025,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,8944,100
792088,1104,41047000600,410470006002,410470006002025,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,8944,100
792089,1104,41047000600,410470006002,410470006002025,23,2021HU1363342,1,2783.1533723724,1,1,2500.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,8944,100
792090,1104,41047000600,410470006002,410470006002025,13,2022HU0511812,0,21575.8377,1,1,20700.0,1.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,8944,100
792091,1104,41047000600,410470006002,410470006002026,12,2018HU0407788,0,24871.7922022156,1,1,21000.0,2.0,2.0,1184371,1.0,6.0,-8.0,4.0,0,8927,100
792092,1104,41047000600,410470006002,410470006002026,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,8927,100
792093,1104,41047000600,410470006002,410470006002026,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,8927,100
792094,1104,41047000600,410470006002,410470006002026,21,2019HU0521069,0,140343.762149121,1,2,121000.0,1.0,2.0,1159866,3.0,1.0,2.0,4.0,0,8927,100
792095,1104,41047000600,410470006002,410470006002026,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,8927,100
792096,1104,41047000600,410470006002,410470006002026,168,2020HU0699302,1,106030.085155591,1,1,93000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,8927,100
792097,1104,41047000600,410470006002,410470006002026,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,8927,100
792098,1104,41047000600,410470006002,410470006002026,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,8927,100
792099,1104,41047000600,410470006002,410470006002027,83,2018HU0306063,1,69641.0181662036,2,4,58800.0,3.0,2.0,1184371,1.0,1.0,4.0,2.0,0,8924,100
792100,1104,41047000600,410470006002,410470006002027,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,8924,100
792101,1104,41047000600,410470006002,410470006002027,34,2019HU0286330,1,78986.8611764889,2,4,68100.0,1.0,2.0,1159866,2.0,3.0,4.0,1.0,0,8924,100
792102,1104,41047000600,410470006002,410470006002027,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,8924,100
792103,1104,41047000600,410470006002,410470006002027,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,8924,100
792104,1104,41047000600,410470006002,410470006002027,75,2020HU0092426,1,21297.2257065209,1,1,18680.0,3.0,6.0,1140108,1.0,6.0,-8.0,4.0,0,8924,100
792105,1104,41047000600,410470006002,410470006002027,168,2020HU0699302,1,106030.085155591,1,1,93000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,8924,100
792106,1104,41047000600,410470006002,410470006002027,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,8924,100
792107,1104,41047000600,410470006002,410470006002027,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,8924,100
792108,1104,41047000600,410470006002,410470006002027,22,2021HU0883117,0,22042.5747091894,1,1,19800.0,2.0,2.0,1113261,1.0,6.0,-8.0,4.0,0,8924,100
792109,1104,41047000600,410470006002,410470006002027,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,8924,100
792110,1104,41047000600,410470006002,410470006002027,23,2021HU1363342,1,2783.1533723724,1,1,2500.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,8924,100
792111,1104,41047000600,410470006002,410470006002027,20,2022HU0879642,0,122471.5425,1,2,117500.0,1.0,2.0,1042311,3.0,7.0,-8.0,4.0,0,8924,100
792112,1104,41047000600,410470006002,410470006002028,97,2018HU1376924,1,35531.1317174508,1,1,30000.0,3.0,4.0,1184371,1.0,4.0,-8.0,4.0,0,8923,102
792113,1104,41047000600,410470006002,410470006002028,34,2019HU0286330,1,78986.8611764889,2,4,68100.0,1.0,2.0,1159866,2.0,3.0,4.0,1.0,0,8923,102
792114,1104,41047000600,410470006002,410470006002028,90,2019HU0370879,1,25517.0476634766,1,1,22000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,8923,102
792115,1104,41047000600,410470006002,410470006002028,41,2019HU0754889,0,61472.8875529209,1,2,53000.0,1.0,2.0,1159866,6.0,2.0,2.0,4.0,0,8923,102
792116,1104,41047000600,410470006002,410470006002028,33,2019HU0809406,0,15774.1749192401,1,1,13600.0,2.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,8923,102
792117,1104,41047000600,410470006002,410470006002028,75,2020HU0092426,1,21297.2257065209,1,1,18680.0,3.0,6.0,1140108,1.0,6.0,-8.0,4.0,0,8923,102
792118,1104,41047000600,410470006002,410470006002028,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,8923,102
792119,1104,41047000600,410470006002,410470006002028,66,2021HU0808336,2,105759.828150151,1,2,95000.0,1.0,2.0,1113261,3.0,1.0,2.0,4.0,0,8923,102
792120,1104,41047000600,410470006002,410470006002028,57,2021HU1251845,2,120788.856360962,2,5,108500.0,1.0,2.0,1113261,3.0,3.0,5.0,2.0,0,8923,102
792121,1104,41047000600,410470006002,410470006002028,23,2021HU1363342,1,2783.1533723724,1,1,2500.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,8923,102
792122,1104,41047000600,410470006002,410470006002028,36,2022HU0192428,0,12716.1942,1,1,12200.0,3.0,6.0,1042311,0.0,6.0,-8.0,4.0,0,8923,102
792123,1104,41047000600,410470006002,410470006002028,20,2022HU0879642,0,122471.5425,1,2,117500.0,1.0,2.0,1042311,3.0,7.0,-8.0,4.0,0,8923,102
792124,1104,41047000600,410470006002,410470006002028,33,2022HU1365620,1,135500.43,1,1,130000.0,3.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,8923,102
792125,1104,41047000600,410470006003,410470006003000,39,2018HU0433671,0,225.030500877188,1,1,190.0,3.0,6.0,1184371,0.0,4.0,-8.0,4.0,0,8948,107
792126,1104,41047000600,410470006003,410470006003000,30,2018HU0950289,0,70825.3892234519,1,2,59800.0,1.0,2.0,1184371,2.0,1.0,2.0,4.0,0,8948,107
792127,1104,41047000600,410470006003,410470006003000,50,2018HU1023732,1,43111.1064838403,2,4,36400.0,3.0,7.0,1184371,0.0,2.0,4.0,2.0,0,8948,107
792128,1104,41047000600,410470006003,410470006003000,54,2018HU1209578,1,101974.348029084,1,3,86100.0,1.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,8948,107
792129,1104,41047000600,410470006003,410470006003000,82,2018HU1343717,2,124358.961011078,2,5,105000.0,1.0,2.0,1184371,3.0,1.0,5.0,3.0,0,8948,107
792130,1104,41047000600,410470006003,410470006003000,113,2018HU1381211,1,59218.552862418,1,2,50000.0,1.0,2.0,1184371,2.0,1.0,2.0,4.0,0,8948,107
792131,1104,41047000600,410470006003,410470006003000,40,2019HU0420384,1,32708.2156413655,2,3,28200.0,3.0,5.0,1159866,1.0,3.0,2.0,2.0,0,8948,107
792132,1104,41047000600,410470006003,410470006003000,14,2019HU0803016,1,45234.7663125267,1,1,39000.0,3.0,6.0,1159866,1.0,6.0,-8.0,4.0,0,8948,107
792133,1104,41047000600,410470006003,410470006003000,45,2019HU0867479,0,23661.2623788601,1,1,20400.0,3.0,9.0,1159866,0.0,4.0,-8.0,4.0,0,8948,107
792134,1104,41047000600,410470006003,410470006003000,65,2019HU1374624,2,52356.3423422425,1,2,45140.0,2.0,2.0,1159866,3.0,1.0,2.0,4.0,0,8948,107
792135,1104,41047000600,410470006003,410470006003000,89,2020HU0054460,1,51988.9449795157,1,1,45600.0,1.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,8948,107
792136,1104,41047000600,410470006003,410470006003000,195,2020HU0297274,1,48785.2402559973,1,2,42790.0,3.0,8.0,1140108,1.0,3.0,2.0,4.0,0,8948,107
792137,1104,41047000600,410470006003,410470006003000,267,2020HU0477259,0,980.493260578587,1,1,860.0,3.0,7.0,1140108,1.0,6.0,-8.0,4.0,0,8948,107
792138,1104,41047000600,410470006003,410470006003000,9,2020HU0557777,3,184184.518891245,2,13,161550.0,3.0,7.0,1140108,4.0,1.0,13.0,3.0,0,8948,107
792139,1104,41047000600,410470006003,410470006003000,68,2020HU0814252,0,25880.4616455045,1,1,22700.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,8948,107
792140,1104,41047000600,410470006003,410470006003000,137,2020HU0854503,0,0.0,1,1,0.0,1.0,1.0,1140108,2.0,6.0,-8.0,4.0,0,8948,107
792141,1104,41047000600,410470006003,410470006003000,84,2020HU0876808,1,34317.2641202505,1,2,30100.0,3.0,2.0,1140108,0.0,3.0,2.0,4.0,0,8948,107
792142,1104,41047000600,410470006003,410470006003000,77,2020HU0908476,0,12313.171179359,1,1,10800.0,3.0,9.0,1140108,0.0,6.0,-8.0,4.0,0,8948,107
792143,1104,41047000600,410470006003,410470006003000,111,2020HU0983889,1,67266.3981094612,1,1,59000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,8948,107
792144,1104,41047000600,410470006003,410470006003000,53,2020HU1046299,0,16417.5615724787,1,1,14400.0,3.0,8.0,1140108,0.0,4.0,-8.0,4.0,0,8948,107
792145,1104,41047000600,410470006003,410470006003000,44,2021HU0118275,0,46534.3243860665,1,1,41800.0,1.0,2.0,1113261,1.0,6.0,-8.0,4.0,0,8948,107
